text,label,label_name
Will Kellen Winslow make the Pro Bowl? ,5,Sports
Why do sponsors get so many world cup tickets? ,5,Sports
Where in San Francisco can I play hockey? Intermediate to upper level,5,Sports
Would you ski in Bulgaria over France and Why? ,5,Sports
Which Team will win the 2006 Soccer World Cup? ,5,Sports
How did Mark Cuban (the owner of the Mavericks) get his money? ,5,Sports
how hany of you think cm punk can whip tthe big show a*s for ecw title? ecw trash,5,Sports
what do you think who is the best alrounder in pakistan and india?give me reason why? ,5,Sports
whats the best kind of tai chi? ,5,Sports
"German minister warning openly about black people visiting world soccer championship in his country,? early this week, a german minister said openly, that there is a definate risk of blacks and coloured visitors being attacked during and after matches my groups of neo nazis and rights redical groups.So before u leave ur country make sure to register with ur own embassy n be sure.Dont u think its a shame to sports wherever u r from.",5,Sports
What is a red pass for a  Dallas cowboy football game? i need to know quick,5,Sports
"I know Steven Jackson is a lock, but who should I start with him? My choices are Travis Henry, Jason Wright, or Maurice- Jones Drew.",5,Sports
Or gen state fishing license How do I apply? ,5,Sports
Which team won worldcup 1986? ,5,Sports
who has won the world cup most times? ,5,Sports
The three best teams to never make the Super Bowl? Here's mine:\n1. 1998 Minnesota Vikings\n2. 2005 Indianapolis Colts\n3. 1992 San Francisco 49ers,5,Sports
do you think s-ball is better than v-ball? ,5,Sports
California or Arizonia? Who's going to take this game?\n\nGo Arizonia!!,5,Sports
What does it mean to be manager of step team? ,5,Sports
"what do you think of the new england patriots so far? they are 6 to 2 thats not a bad record, i expect more from the the that won 3 out of the 5 superbowls. and i'm a patriots fan.",5,Sports
"UFC Training? Yeah, i live in Crawfordsville, Indiana. That's kind of close to Laffayette. I was wondering if anyone knew how to start training for Ultimate fighting. I have never started yet, so I am a beginner. I know how to throw a pretty good punch and I know how to kick and beat up people. I just need to go somewhere to get the Ultimate Fighting technique down. Does anyone know a good place in Indiana?",5,Sports
"is it legal to do a butterfly kick on your breastroke pull out? some people say it is, some say it isnt. im looking for uss swimming rules",5,Sports
Game time session 3 ncaa Dayton Arena ? March 19? ,5,Sports
"Is there a park in Lodi Ca., by the name of mickie's grove ? ",5,Sports
Are the worms that boogeyman eats real? I always wondered that sometimes they look fake and other times they look real what the hell?,5,Sports
How do I unlock the preset DX entrance on SvR 2006? It said it unlocked when your CAW won 10 matches. I did that.. got the Tough Enough Trophy.. but those entrances are not even availible when I go to customize the stable.. HELP Please!!,5,Sports
Volleyball tournement in Colorado? Is any junior high girl going to a tournement in colorado tomarrow in Fort Morgan?,5,Sports
Detroit Red Wings or Vancuver Canucks.........? Which team is better in youor opinion?,5,Sports
Who thinks the refs at the World Cup sucked? The refs gave the game to Ghana hand in hand.,5,Sports
Is The Mall of Georgia's Ice Rink open? ,5,Sports
What two teams will have the worst record this year?(nfc)(afc)? i know its bad to wish bad luck on someone but since someone has to be bad.... who gets that 1&2 pick in 07??,5,Sports
who was the first baseball player in professional baseball to pitch a ball 100 miles per hour? in professional baseball\nSuch as \nA AA AAA OR THE PROS,5,Sports
"Are you a hunter, and did you bag one yet? ",5,Sports
Aren't these such cute photos? http://www.gianluigibuffon.it/buffon/main.nsf/index?openform \n???,5,Sports
"Looking for a good online sports betting site? Where can I find bonuses for online sports betting sites , where they give  you information about reliable online sportsbooks?",5,Sports
how i get ard teacher who refuses to set up a rugby team bcos he is afraid the scrums would destroy the grass? ,5,Sports
who am i ? ,5,Sports
"am I weird for thinking that women wrestling is really hot , and plus my girlfriend wants to try it out? ",5,Sports
which team is better? which team is better the mavericks or the spurs? y?,5,Sports
what is england chace of winning the cup? ,5,Sports
Have you seen my baseball? ,5,Sports
does mahendra singh dhoni have a girlfriend? ,5,Sports
How long will it take for the Buccaneers to get back to the playoffs? ,5,Sports
Whats harder a punt or a  Fg? ,5,Sports
did michigan make the tournament? ,5,Sports
Which Rookies do you think will start this season? And over Who,5,Sports
"Why is the math wrong in the box scores of the NCAA scores on Yahoo? by player, the number of shots made for 2 pts and 3pt + the freethrows should add up to the total pts scored...most of your stats are wrong.  Are we just using math taught in public schools or is there a better reason why they don't total correctly?",5,Sports
What basketball team should I root for? i Live in Connecticut and since it has no basketball team of its own I don't know what team to root for. It is between the Knicks and Celtics because of location. What team should I root for?,5,Sports
Why the heck haven't you been selected to open with Gilchrist in the ODI-s??? Send video copies of your batting against the Qld. Bulls to all the selectors by registered post!,5,Sports
"Is this guy really this good? Matt Kemp, OF-LAD...\nis he even nearly as good as hit stats so far? I could use a guy like himm if so! I have to wait to pick him up for a couple days though. \n\nAlso, any Angels fans...is Napoli going to become the starting C or what?",5,Sports
favorite baseball team and why????? ,5,Sports
Is T.O. the best player ever? ,5,Sports
Who was the first world cup champion? ,5,Sports
hello how are you doing? ,5,Sports
When will the brazilian national football team visit USA? ,5,Sports
I have an extensive baseball card collection for sale some are signed who do I  contact? Ty Cobbs \nHank Arron \nBabe Ruth ETC:,5,Sports
Martial Arts? Can anyone tell me anything about Sayoc Kali?,5,Sports
Good and cheap places to go scuba diving? I went diving and got certified in the Keys last summer and am in love with it! I would love to know where you've been diving and where you heard the diving is good. Thanks!,5,Sports
Who's your favorite nascar driver? Bet you can't guess who mine is? lol? ,5,Sports
Bocce Ball Rules? ,5,Sports
"Barry Bonds, Rafael Palmiero or Jose Canseco: Who sucks more? ",5,Sports
nysphsaa volleyball championship results? Held at Glen Falls 11/18 Classes AA A B C D,5,Sports
"What's the best exercise for windsurfing? What should a good workout plan for windsurfing include?\nIdeally it would need to cover endurance, strength, power.  Anyone have any good routines?",5,Sports
How are these teams doin??? Team A  12 team head-to-head league\nC J. Willingham\n1B J. Morneau\n2B R. Freel\n3B G. Atkins\nSS E. Renteria\nOF C. Lee\nOF L. Berkman\nOF J. Dye\nUT A. Kearns\nBN M. Mora\nBN J. Varetik\nBN S. Posednick\nSP S. Kazmir\nSP C. Capuano\nRP D. Turnbow\nRP J. Borowski\n  P B. Wickman\n  P K. Rogers\n  P D. Lowe\nBN A.J. Burnett\nBN M. Cain\nDL B. Sheets\nTeam B    12 team rotisserie league\nC K. Johjima\n1B J. Thome\n2B T. Iguchi\n3B G. Atkins\nSS F. Sanchez\nOF M. Holliday\nOF A. Kearns\nOF J. Francouer\nUT D. Ortiz\nBN J. Willingham\nBN M. Alou\nBN J. Lopez(Sea-2B)\nSP C. Capuano\nSP Jo. Johnson\nRP B. Wagner\nRP A. Otsuka\n  P M. Gonzalez\n  P D. Lowe\n  P D. Willis\nBN T. Hudson\nBN B. Colon\nWat should I do wit B. Colon and M. Alou???I tried to trade them but no1 accepted the trades.,5,Sports
Y'a rien la ??? 3-1 que les détracteurs de la france ce dennonce...( moi le premier),5,Sports
"What type of snowboard bindings offer more control on turns, freeride or freestyle? ",5,Sports
"soccer is not the same as football .,why we dint keep the thriftily word Nolly in more than  ten different l? many countries football IS KWOWN as tradition but soccer is not kwown yet in many countries as argentina italy peru colombia africa asia etc...",5,Sports
"looking for a tennis instructors job in a resort&#92;hotel,i am a tennis player with a fair amount of coaching exp i am willing to relocate in any place .",5,Sports
"In baseball, does an field fly have to be a fair ball? If an Umpire calls an infield fly that appears to be a fair ball, but the fielder catches it in foul territory. Does the infield fly have to be a fair ball?",5,Sports
Will there be trouble in Croydon after the World Cup matches? ,5,Sports
how long will it take for george steinbrenner............? to get his meat hooks into johann santana?,5,Sports
Should Scott Proctor be in the starting rotation or do you think he has been too valuable as a long relief guy ,5,Sports
"Who's gonna win the SuperBowl?? Who's gonna win the superbowl? Please, not the team you like, but the team you think's gonna win.",5,Sports
Who was the indian player with the number 7? ,5,Sports
Im trying to find links on product comparisons for Adult Baseball Bats? ,5,Sports
"What is the EXACT rule for OFFSIDE? I am really curious. \nFrom Korea vs Swiss today, from what i read and heard , that Swiss' second goal was OFFSIDE.\nBut the referee said it wasnt because it touched the opponents foot first.  \nIf this is true, then wouldnt it be meaning less to have an Offside rule? \nIt's just my opinion so dont take it offensive, But i want to know what others think.",5,Sports
LA Lakers or Texas Longhorns? ,5,Sports
Which TE has the better future? Ben Troupe or Chris Cooley? Ben Troupe plays for the Tennessee Titans. Chris Cooley plays for the Redskins. Both always produce significant numbers. But please give a reason why you think one will be better than the other.,5,Sports
who else thinks that klinsman is so sexy? he's a bit old but yesterday at the match he was stunning in his blue shirt (sleeves up halfway)...wow     ;p,5,Sports
can holland win the world cup? ,5,Sports
are there any live feeds broadcasting world cup matches on satellites? channels broadcasting football matches,5,Sports
what is the age limit before you can be available for PBA DRAFTING? ,5,Sports
Is there any good kung-fu institute in Bangalore city? Is there any good kung-fu school in Bangalore city?\ni m searching for a good one . please help me !\n\nthank you,5,Sports
"How can I contact US international cricket team? I am a fast bowler, played professional cricket in India for more than 5 years. I am looking forward to shift my base in US. Is there any way to contact current US cricket team or their selector? What is the procedure for selection in US cricket team?",5,Sports
WHO owns A 93-98 TOYOTA SUPRA NA OR TT? ,5,Sports
"Ever been to a live Premier game? Or Scottish game? Have you ever been to a live Premiership game?  Where have you been and what did you like about the atmosphere?  I have stated that someday, I want to go across the pond and either go to a Manchester United or Celtic game.  The fans seem to really be great in these stadiums.  Give me your thoughts on where you have been.  Thanks!",5,Sports
Exactly what is a 'seed' in NCAA? ,5,Sports
"nose manuals? i cant balance them if anyone has and tips, please answer",5,Sports
"In F1, drivers qualify on Sat. and race on Sun. What do they do the rest of the week? ",5,Sports
have a wayne gretzky photo and on other side photo of him and daughter in plastic case...whats it worth? ,5,Sports
Allow mixed wrestling or boxing?? Many galz comin in2 men sportz...allow em in2 diz 2?,5,Sports
What is the most prestigious event in the sport of tennis? ,5,Sports
What is a good/durable leather duffel bag? I am looking for a sporty/handy mobile leather duffel bag. Medium size.,5,Sports
who will win tonight's game sat. 5th between the  lakers @ suns and what will the score be ? the one who picks the winning team and is closest to the final score gets voted best answer with five stars. you must answer by 7:30 pm central tonight. good luck.,5,Sports
How much were referees paid in expenses during the 1962 World Cup in Chile ? ,5,Sports
Why do I keep falling asleep while watching basketball? i used to ball when I was a kid but now I just can't stay awake during basketball games..NBA..NCAA or whatever..\n\ni don't seem to have that problem while watching football.,5,Sports
Who will win RAW tonight?  HHH or The Spirit Squad? let me know.,5,Sports
Where can i watch completly free football over the internet without sownloading anything? ,5,Sports
what are the different types of water purification? ,5,Sports
"Maradonna, Pele, Ronaldo, Zidane or Ronaldinho ? ",5,Sports
who will win the world cup? ,5,Sports
how many people actually watch the match?? cuase i now for a fact i do!!!? ,5,Sports
where can i buy a deer hunting rifle? ,5,Sports
who was the first formula 1 world champion? ,5,Sports
in what channel i can watch the world cup in l.a? ,5,Sports
"What channel(s) can I watch the world cup games on, and what dates are the games on that (those) channel(s)? Please help.",5,Sports
Is it true the human body can only sprint run or swim for 50-55 seconds? ,5,Sports
"whr can i get,name, add of distributors of table tennis apparel of brand yasaka, joola or donic, in thailand? ",5,Sports
"How long is a baseball game, or how long is it usually like? Is there a time limit or not??",5,Sports
what shot did the NCAA allegedly ban because Kareem Abdul-Jabbar's domiance during his college days? ,5,Sports
what is the best place to live in the world? ,5,Sports
Where can I find out how much English Premiership referees get paid? ,5,Sports
"What do you think of this sports town? Are the Detroit Pistons the least appealing team in the playoffs ? If they make it to the Finals, will the series break the lowest ratings for the Finals? Or is Detroit the armpit of  the United States?",5,Sports
who knows who will be on NBA live '07? ,5,Sports
Who will be win between Brazil and Croatia? ,5,Sports
what FIFA world ranking is the team czech republic? ,5,Sports
Why did the raiders pick a safety? why Michael Huff?,5,Sports
where can i play vollyball in tampa? ,5,Sports
who is the greatest boxer of all time? ,5,Sports
where can I go to watch the de la hoya vs mayorga fight in mission viejo tonight? ,5,Sports
is anyone on flagline for beaver falls if ur not still look at this? is anyone out their on flag or danceline i'm in tigeretts and i wanna get some advise from people who do the same thing i'm on flag.\n\nany one from beaver falls on flag or danceline reading this,5,Sports
What are the stats for barry bonds right now? ,5,Sports
"How come men pat each other on the rear end in sports, but heaven forbid anyplace other than the sports arena? ",5,Sports
what are the names of the gold courses at the pga village in st. augustine fl? ,5,Sports
Does anyone like to do gymnastics? ,5,Sports
Who thinks that Avery Johnson should've stayed aggressive in Game 3 NBA finals so miami would not come back? ,5,Sports
Benoit or Chavo? Who will win?,5,Sports
"Have you ever had a ""pony and trap"" in a public place? ",5,Sports
"How do get their numbers in terms of how many hits at bat, etc in baseball? Like for instance- the guy says he has hit 7 in his last 16 at bat... or they have been 3 for 27 against this pitcher? Etc.",5,Sports
Does anyone know of any scenic mt. bike trails in the Keewana Peninsula? ,5,Sports
does anyone no what are the shoes with wheels on the bottom called and where i can buy some? Not Heelys.? ,5,Sports
pourquoi ces chiffres ? pourquoi dit on 15 30 40 pour les scores au tennis ? et pas 1 2 3 4 ?,5,Sports
"are you guys a bit surprise that justin morneau won the MVP? im a bit surprise beacuse i heard many people ( analysts ) predicted that jeter ortiz or maybe jermaine dye to win.........morneau had a great year, i thought he deserved it ......what do u guys think?",5,Sports
Have you lived on a yacht or sail boat as your primary residence?  How did you like it? What were the draw backs?,5,Sports
"Qui a les moyens, actuellement, de succéder à Armstrong sur le prochain Tour de France ? ",5,Sports
"Why do I slice my driver? Every other club that I use in the bag I hit straight including the 3-wood. Perhaps my shaft is too flexible? I have tried placing both hands with an over the top grip that will help, but I lose tremendous amounts of power. Any tips to work on with my Driver would be appreciated. I'm left handed by the way.",5,Sports
who is the fastest player in the english premier league? ,5,Sports
Tips for cheerleading? i have never done cheerleading before. Tryouts are tomarrow! any tips?,5,Sports
whos the worst in the nhl now? ,5,Sports
How can I get in a fanasy baseball leage? ,5,Sports
Who scored the most points in the NBA? ,5,Sports
exactly what is a closer-by-committee system in baseball? ,5,Sports
What are some inexpensive surf camps in florida that are overnight? I wanna go to surf camp and can't find any inexpensive overnight camps in florida ? Can ya help me out?,5,Sports
What is the hot christmas present this year for hunters? I need to get presents for my brother in law and my Father.  Thinking about heading over to the local sportsmans paradise.  Who's got some relatively inexpensive ideas say 30-50 buck range.,5,Sports
"what athelete was known as ""the golden flash""? ",5,Sports
Is it true that? Work is for people who don't know how to fish?,5,Sports
I'm a REAL manager of a REAL soccer team in the UK and i want to get us into a Sunday amateur league? ,5,Sports
will Gianelle Oval wheels fit 04 pontiac grand prix? ,5,Sports
Where is there a local card shop that buys cards in Denton texas? ,5,Sports
"in nextel cup racing,why does a driver go a lap down if he is in the pit when a caution comes out? ",5,Sports
"Who has the nicer butt, Serena or Anna. K? ",5,Sports
dirk or shaq? ,5,Sports
Where can i watch or listen to a live feed ofthe Packers Vs. Patriots Game going on right now? ,5,Sports
What is the toughest position to play in football/soccer? ,5,Sports
why do they show scottish football results on national news? does anybody care? ,5,Sports
"Will England, Germany, Ukraine, Ecquador or Argentina win the world cup 06? I can't choose...",5,Sports
who is beter?Ronaldinho or Pele? ,5,Sports
What is a j-clip used for in hockey? ,5,Sports
"Better Defense, Chicago '85 or Baltimore 2000? ",5,Sports
How many octagons patterns does the soccer ball have? ,5,Sports
"What is best health club/gym in London? I need to change my gym, I am member of Fitness First and lately it became so crowded, it is off-putting to fight for machines and I jump from leg exercise to abs etc... It is chaotic. Which club is good value for money? I like swimming, I wouldn't mind club with a pool, but which one?",5,Sports
How many matches are played in the EPL every season? How many matches does each team play? ,5,Sports
Which international team is a non test playing nation and why? ,5,Sports
which 2 rb should i start in week 10? I have 4 running bacs and im having trouble pickin who should start?...one running bac is tiki barber..he is goin up against the bears..i have warrick dunn which is goin up againt the browns...i also have laurence maroney who is goin up against the jets...and my last running bac is leon washington who is goin againts the patriots...my league is moslty determined by tds and yrds..which 1 out of the 3 should i start..and give u give me a reason..if u can?,5,Sports
"Reggie Wayne for Warrick Dunn? I have been offered Warrick Dunn for Reggie Wayne.  My WR's are Andre Johnson, Reggie Wayne and Donte Stallworth.  My RB's are Larry Johnson and then junk.  Thanks!",5,Sports
How many people play soccer competitively in the U.S.? ,5,Sports
"Do you shop at M.E.C. (Mountain Equipment Co-op)? It is the best place to shop for camping, climbing, cycling, or any outdoor stuff that you can think of.",5,Sports
what is the best fishing rod for like small fish and what is the best kind of tackle or bait? i go fishing in my cousins lake and catch small trout and things what is the best rod and tackle or bait to use to catch them,5,Sports
why does it always rain on me? ,5,Sports
"soccer, football whatever? I just watched green street hooligans... Is it true that all ""football"" teams have firms in the UK???  If anyone has seen the movie, does it portray the scene correctly???",5,Sports
does anyone know what the purses are for ufc 59? how  much ortiz make in his fight and how much 4 the hevywts? ,5,Sports
what's your favorite team in nba? ,5,Sports
Who do you thing will win the Super Bowl next year? I think COLTS.,5,Sports
What does synthetic football fields by sportexe cost? ,5,Sports
What do you think about BMW  X-3.  Is it superior than Lexus RX-300 ? ,5,Sports
are there any dallas mavericks fans out there? ,5,Sports
Who drove a golf ball across the US? ,5,Sports
can some body locate me the video of the match b/w Argentina and Serbia Montenegro(24 passes goal)? ,5,Sports
What arm did Drew Breese Injure? Throwing or non? ,5,Sports
what do u think about future of indian cricket team? plz..............give me good ans,5,Sports
Is it bad taste from England to be selling WW2 hats to wear to Germany for the World Cup? ,5,Sports
Can an adult (33) learn extreme kicks and stuff? Or do you have to start as a kid? I wanna do 540 spining hook kicks.,5,Sports
WHO GOT DA BEST Defence IN NFL? ,5,Sports
Does a girl wear clothes underneath a gymnastics leotard? ,5,Sports
Who won between Australia and New Zealand last night? I watched the game and read about it in the papers today but I just want to hear it a few more times.\n\nPS....Why didn't India play New Zealand?\n\n:-),5,Sports
In 1986 or 1987 who won the superbowl? ,5,Sports
Jermain Taylor vs Edison Miranda? Who do you think would take this?,5,Sports
want to check a serial number for 1967 jeepster? ,5,Sports
What city (well known) is the worst city to live in? ,5,Sports
how long should I cook my crab for <boiling water>? ,5,Sports
whats better nike vapors or nike legend? ,5,Sports
Any prediction in the World Cup for this summer? ,5,Sports
who's the greatest soccer player of all times? ,5,Sports
"which roller skates are good? , one with hard plastic outside or others without hard plastic outside? ",5,Sports
who was the first goalkeeper to cost 1 million pounds? nigel martin,5,Sports
"Who is the most underrated player in the NBA? I say Paul peirce. Even though he has respect, he still doesn't get enough.",5,Sports
Are you bielive for Ali Daei in Iran? ,5,Sports
"Is anybody started to get into the World Cup Spirit already? Bought any flags / Inflatable hands or Hammers? I've just invested in some England Flag head boppers with tinsle, England Inflatable Hand (may have 2 get another one) & an inflatable England Hammer that makes a Boing noise when you hit it. Is anybody as MAD! as me out there?",5,Sports
"I live in a georgia and i hunt the deer, i want to now if i need de lisense or sumting? I hunt the deer with a hendgun end i want to now if i need a lisense in georgia.  also i have trubble shooting good wit this end want to buy a scope. will dis help me. the gun is a mauser hendgun end i need to now if a scope will be good for it. i have hed good results last time i went. i got 3 deer, end 1 was a baby, end dis was in august. i stay for 4 days end i hav trubble hittin them. plees help me end tell me if i should try a scope for this sort of thing. i would hev killt mor ofv dem if not for my stoopid aim.",5,Sports
matt dourghty/basketball coach where is he now? ,5,Sports
Name the only English football team that is not named after a place? ,5,Sports
where can i buy a second hand kids bike(decent) in Belfast? I would like to buy one as an extra present and cant afford brand new Would prefer aluminium framed type.  Its for a girl,5,Sports
Who will play and perform better.... Dirk Kuyt or Andy Johnson?? ,5,Sports
"How could you not hate Notre Dame? Did anyone get as much joy out of seeing Michigan St. plant that flag on the center of the field or seeing them get robbed by ""The Push."" Sure they are one of the top teams of all time, but they haven't done anything for 20 years, their last nat'l championship was 18 years ago, yet they have the most lucrative television contract, and I am forced to watch them suck it up with a new coach EVERY saturday on ABC.",5,Sports
how can i watch fifa worldcup? ,5,Sports
Can you remove the iron sights off of the new Marlin 444 SS? ,5,Sports
where is Danica patrick? does she still race? why do the other drivers give her a hard time in the sport? i last heard she got married.,5,Sports
good morning to you.? it is morning in india what is going on in other coutries ?,5,Sports
"Who can disagree with THIS? HOW BOUT THOSE COWBOYS!\n\nwhat a rollercoaster ride this has been, eh?",5,Sports
can someone tell me y emerson was so mad when he scored against celta? today's match,5,Sports
Is the money Chelsea have making the Premiership more or less competitive? Is the Money that Chelsea have turning the Premiership into a Monopoly or helping to improve the standard?,5,Sports
Whats the best place 2 play free Fantasy football? Yahoo is not that great,5,Sports
I am looking for free download of sounds from swimming pools and diving board sounds? ,5,Sports
do celtic and rangers fans live in different parts of glasgow? ,5,Sports
"hi, cricket wold cup 2007? where is 2007wrold cup. and whchi country.",5,Sports
hey do u think is mclaren going down becz of reliability probs..n will raikkonen shine if he joins ferrari..? only for FORMULA 1 lovers..crazy fans..if u r 1,5,Sports
Is Carmelo Anthony still with LaLa? If so are they married yet? I need to know what my boo up to ya HEARD!,5,Sports
Do you known the name of the fishing place off of highway 80.? ,5,Sports
"what's the difference between a private, semi-private, and public golf course? ",5,Sports
How many Duke players played in the n.b.a. ? ,5,Sports
Can I send a mail to my batting idol Graham Gooch n how? Look I'm a follower of Graham Gooch since 1986 I need to tell him how much he's ment to me in cricket since I have dedicated all the runs I scored in my league matches I dedicate it to him.(7 centuries 50 fifties),5,Sports
who is the last world cup winners in rugby? ,5,Sports
what are the the top hunted species of sheep? ,5,Sports
From what dates will the WC2006 Be? When does it start and when will it end? ,5,Sports
"Ron Yeats was nicknamed the Colossus.  What nickname should Crouch have? Q2, Out of the Two Who is Taller.",5,Sports
do u think the the broncos will beat the seahhawks on sunday? ,5,Sports
When will Josh Howard play? ,5,Sports
"pourquoit il n'y pas beaucoup de fille qui ne veux pas metrisé le sport :karaté ""? ",5,Sports
Ok Right now who do u think wins Argentina Or Germany? ,5,Sports
"Why England competes independently in Football World Cups, but as UK in the Olimpic Games? ",5,Sports
How can i listen to commentary from the English Premier League matches for free?pls answer quick.? i am in india...i cant turn on the radio oka... jus the internet radio is there adn i cant afford to pay fer commentary.,5,Sports
"Wich one is better, 2006 Civic SI or 2006 Golf GTI, why? ",5,Sports
england goalkeeper? who should get number 2 spot? robert green should in my opinion. i love norwich city fc and i love greeno more. anyone else support norwich?,5,Sports
"tips on decorating a float for a parade, its a small world after all theme? i want to decorate a float need ideas on how to and where to get supplies for the float. I want to use the theme its a small world after all",5,Sports
"The local (Buffalo,NY) TV station will air a hunting show give me ideas for advertisers? This hunter is a local who films exciting hunts throughout the US. The local TV chanel will air his adventures but he needs commercials any ideas?",5,Sports
which brand of one piece swimsuit is the most comfortable? ,5,Sports
"How are is the distance of a home run measured? Is it the total ground distance covered, or the direct distance from the batter (ie if it lands high in the stands, is it the hypotenuse between the ground and the height). Also, how exactly are they measured? Are they estimated, and who estimates the distances (MLB?).",5,Sports
What the Australian soccer team need to do to be in the next round of the World Cup? ,5,Sports
how much money do professional soccer players make? in us dollars. for example ronaldinho,5,Sports
what is the supercar msde in europe with that is now the current most powerful. named c6 but not corvette? ,5,Sports
who was the player who made the most goals in the 1950 World Cup?  To what country did he belong? ,5,Sports
Are there any soccer camp in Mexico for 16-18 years old teens? Soccer camp just for a week or 2.\n\nTHANKS !,5,Sports
Mike Tyson vs. Michael Moorer. Who wins? Always wanted to see this one too. I think both men land some bombs. What's your opinion?,5,Sports
Are there any guys that are single straight teens that horseback ride? I love horseback riding and i have ahorse. There are no guys that ive met that horseback ride I would  love to meet a guy that shares the same interest as me. Im 14 years old and im single.,5,Sports
what is the powder used by NBA players to keep their hands dry? ,5,Sports
how do i lace my skate shoes so that i dont have to tie them? ,5,Sports
"Do the Chicago Bulls have anything left to play for tommorow night in their last game? Do the Chicago Bulls have anything to play with?  They are a half game up on Milwauke, but I think they own the tie-breaker with them.  With the pacers, if the Bulls win tommorow night and have the same record as the pacers do they own the tie-breaker with them?",5,Sports
What do u think of ECW? what do u think of ECW i mean extramely crapy wrestling,5,Sports
will the steelers make it to the super bowl? ,5,Sports
why did don king stop smiling at the foreman fight when he whispered in Ali ear? what did Ali say to him? this was after every one ran up on the stage after the knock down and winner was said,5,Sports
should shevcenko move to chelsea ??? ,5,Sports
Where can I get really cheap size 7.5 red and white nike shox lethal? I do not want them from eBay.,5,Sports
wrestling is for gay 40 year old men agree? ,5,Sports
how to fish for hybrid striped bass? ,5,Sports
"Has anyone else reached the point of desperation with  England? Once again a very poor performance, thank god Sven is going. Since when did you play football by passing across field and back to the keeper. Get out there grab the game by the throat and go for gold, not this crappy ""wear them down"" tacktics",5,Sports
Who do u think is going to win....Eagles or Redskins Tomorrow??? I bet my friend 20 bucks that the Eagles were gonna WIN\nGO EAGLES,5,Sports
Suns or Clippers? I hope Suns. Go Suns!,5,Sports
Does Anyone know where can I find the 1998 world cup song? ,5,Sports
what will be the reds starting lineup today? cincinnati reds starting lineup for 4-15-06,5,Sports
Do you think Irfan is a great Bowler? Yes/No,5,Sports
Who are the top 25 players in the NBA now? ever? ,5,Sports
Who can I get at pick 16 in a rookie-only fantasy football draft? ,5,Sports
is trinidad going to beat paraguay?? u betta believe it!!!!!,5,Sports
Recherche equipe de foot pour match amical samedi 25/11/06 au matin en region parisienne? Nous sommes une equipe de football qui joue le samedi matin en FSGT. Nous recherchons un match amical pour samedi 25 novembre au matin (possibilité de jouer a domicile ou a l'exterieur).\n\nConnaissez-vous des équipes qui seraient interessées?\n\nMerci d'avance!,5,Sports
67 gmc 400 cubic inch 6 cylinder engine? ,5,Sports
"I am looking for info on youths baseball drills,for free,any help out there? ",5,Sports
How do you unlock the ECW Arena on Smackdown vs RAW 2007? ,5,Sports
Who are the the only Scottish football club to play in the F A Cup Final? ,5,Sports
"Why does Brett Favre pronoun his name Brett ""Farve""? How could you not know how to pronounce your own last name?  Am I crazy here????",5,Sports
"how can an adult  start to play baseball? I want to play baseball but i have no clue where to go....\ni am 27, living in Lancaster CA ,  none of my people wnat to follow me so i would like to  start playing , what should i do next? i dunno . Some advice please!",5,Sports
who is the greatest linebacker to play? ,5,Sports
"I'd like to try a baseball keeper league for the 1st time,what website?is it free?is 10 teams enough? ",5,Sports
who thinks the bobcats will make the playoffs this year? REMBER thay have the third pick in the draft,5,Sports
what is Adam Copelands (EDGE) theme song called the NEW one? because i oiike his song and i listen to it and trying to figure out the name but i cant does anyone know what his song is called if you do please answer,5,Sports
WHo has become a soccer fan because of the world cup??? Ive met lots of people,5,Sports
Can the Giants defense hold together with all of the injuries they have suffered? ,5,Sports
Brett Favre.....? Should Brett Favre retire after this season?,5,Sports
"Lance Armstrong just ran a marathon not to long ago.  What does his finishing say about cycling as a sport? Lance Armstrong finished in just under 3 hours, for an average speed of around 8.5 mph.  He finished an hour behind the winner, at 856th.  The story can be found at http://sports.espn.go.com/oly/trackandfield/news/story?id=2650506",5,Sports
Who doesn't care about the World Cup? What are you going to do in June? Here's for you to vent your fury that everybody is taking for granted that we are all going to watch the games.,5,Sports
"What's with the whole ESPN Sportscenter worship thing? I can only personally watch so many highlights. And I am a big sports fan. But some of my friends (we are adults) watch it incessantly. Eyes glued to the tube. Hanging on every word from the host and every highlight from last night's game. They will even watch repeats! The same plays and touchdown dances over and over and over and over. Sometimes the hosts are funny but mostly they miss the mark on jokes. Who writes that stuff anyway? Pffft! Anyways, what is it about Sportscenter that is addictive?",5,Sports
Why is it that NFL football teams feel the need to kneel on the ball?  You should have to play the whole game! ,5,Sports
"Batting right-handed you stand on the left side of the plate, WHY? Shouldn't you be called a left-handed batter? And a batter who stands on the right side of the plate should be called a right-handed batter. What do you think? I just want to know. thanks :)",5,Sports
At the current situation who is India s finest batsman??? Indian batsman are not batting well in the recent matches. Only Rahul is batting well n able to score runs. wat u think about this? who is finest batsman at this time??,5,Sports
arena football? Does anyone know a web page to find out about getting a tryout schedule for the 2007 season in arena football? Looking mainly for east coast or southern area.,5,Sports
How many people here LOVE tennis? Tennis is awesome!!! Clap your hands if you know it!!!,5,Sports
where can i find Dallas Cowboy khaki jacket in xxxl? i'am looking for a Dallas Cowboy khaki lightweight jacket for my husband. i need a 3x.,5,Sports
